,sentiment,text
39372,-1.0,colleen s house with katie  then basketball in walpole and driver s ed 
39373,-1.0,at the orthodontist  not the place to go when you have a bad gag reflex 
39374,-1.0,father keeps taking pics of me driving coz of funny expressions i make 
39375,-1.0,driving home from ella s one year check up  she s not happy  had get shots 
39376,-1.0,i think the lawn mower hates me  it took us a lot of time to get it started  
39377,-1.0,hayfever is trying to kill me  sumone call the police   it s stalkin me 
39378,-1.0,there is so much i wanna do  so much i dun wanna sleep but i really need to 
39379,-1.0, i just heard what wade did  i am so sorry you had to go through that  
39380,-1.0, it s not possible to shift it to weekends at all  she has other lessons 
39381,-1.0,goingg to t moibleee to fixx my blackbeerrry cus it wont take pictures 
39382,-1.0,to the cooper hewitt design museum  not going to be able to go to ground zero 
39383,-1.0,feel like i m talking into a void here   anyone listening        no  ok  
39384,-1.0, it s fixed  but it looks like the link they gave me doesn t go directly to me 
39385,-1.0,off out for drinks and food with friends  fab  shame the sun s gone in though 
39386,-1.0, i m such a jam making newbie i didn t even know pectin had sugar in it  
39387,-1.0,is hard to watch anne break down in the press conference after her loss 
39388,-1.0,  i did my best  honestly  you two should be ashamed  ganging up on an ill man 
39389,-1.0, you re the yoga queen aren t you   lol  have fun with that    im in class til 
39390,-1.0,woke up feeling crummy and exhausted again  i am not liking this pattern  
39391,-1.0,damn it i left my laundry in the washer and somebody put it in the dryer   
39392,-1.0, tweets oh that s cool  i can t sing at all  even though i pretend i can 
39393,-1.0,santa cruz was soo fun yesterday   but now i m bummed i couldn t sleep in 
39394,-1.0,bored   this not having a job thing bites  i can only stay home so long 
39395,-1.0,is watching it s on with alexa chung and just found out  won t be there today 
39396,-1.0,sorry  twitter isn t showing all of my followers or people i am following  
39397,-1.0,boreeeeeed    radio is shocking and i have no inspiration to write from    
39398,-1.0,  brisbane   oh wait  you re not going there anymore    pity party over 
39399,-1.0, is it as dry out there as it is in tx  ugh no rain and s for next seven days 
39400,-1.0, i just received my g8 viola exam   and its    well       disappointing       
39401,-1.0, is my best friend i wish i could take him to cali with me for the classes 
39402,-1.0,i cant do this  tweet later  i need to walk    fingers crossed it doesnt rainn 
39403,-1.0,my keyboard is destroyed   funny how a little splash of water will do that   
39404,-1.0,i have not had an appetite in the last two days  i want to eat but i cant 
39405,-1.0, hope you had fun at the wof yesterday  i really wanted to go to that one 
39406,-1.0,so hot out here and its gonna be ninety tomorrow   i hate stupid  effing weeds 
39407,-1.0, i feel so bad for her sons  like forreal  i know how much they loved her 
39408,-1.0,is exhaustedly trying to fill out applications  someone please hire me  
39409,-1.0,  boooo  what are you doing after dinner with parentss and or tomorrow 
39410,-1.0, hi  lol but i said  didn t i   haha  anyways you arent replying  lol kidding
39411,-1.0,just listen avenged sevenfold seize the day i want flashback my memories 
39412,-1.0,yesterday  standing    today  cruising  this is all happening too fast  
39413,-1.0,http   twitpic com 873r7   i kno i amm  but hes leavingg  i love you too x
39414,-1.0,i fell so sad because the tragedy in iran now     and i hope its over    
39415,-1.0,uh oh    why do i have a fever all of the sudden  not good    btw  so sorry 
39416,-1.0,what a voice  i really enjoyed the karnak questions  both are gone now 
39417,-1.0,i don t want to go to work today  stayed up too late watching south park 
39418,-1.0,had a horrible stressed day editing this film  and i missed my deadline anyway 
39419,-1.0, imap will do for now  but i want to access my calendar  i ll check with shelby
39420,-1.0,metro wreck in dc   damn   i hope no one i know from school was on that train  
39421,-1.0,morning my tweeps   hope you are all having a great day   rip ed mcmahon 
39422,-1.0, i can t get ubertwitter to download  it says cod error    help me i m blonde 
39423,-1.0, omg no  he s not gonna love me no more because i spoke poorly of my mama 
39424,-1.0,relaxxxxxing until i have to work close  but tomorrow is my day off  hooray
39425,-1.0, and i m sooo jealous right now  here in porto alegre is raining a lot  
39426,-1.0,looks like i waited too long to order a kilt for the highland games   fb
39427,-1.0, i ve never been to a beach in toronto either   i want to go with youuu 
39428,-1.0,feel awfulll   bad headache and i feel sick  it s summer  i m off to lie down 
39429,-1.0,head ache     i want a ginger tabby kitten  and a ragdoll kitten    aha
39430,-1.0,i think it s time for some working out  p s i m everything else but sporty  xd
39431,-1.0,wish i could go swimming   it s effing hot   instead  i have to go to work  8 
39432,-1.0,completely exhausted already and i am just now going in for my hour day   
39433,-1.0,it s a rainy day in the bahamas   trying to register for my masters courses 
39434,-1.0,so excited about creationfest  ce and the bahamas   missing my sunshine 
39435,-1.0,i m reallllly ready for lunch   unfortuntately  it s not time to go yet    
39436,-1.0, haha i new u would say some thing like tht  i have do my french hw  help me   
39437,-1.0,they gave me white rice    2nd borking of order    no tasty brown rice  
39438,-1.0,just woke up  i wish i had an iphone  but first i must get a webcam  p  lt 
39439,-1.0,my beautiful home town  on my way back to london  http   twitpic com 875te
39440,-1.0,hungry but can t really eat     idle mind      trying to keep myself together 
39441,-1.0, wish i could have gone  i m sad that i have zero   even with working jobs  
39442,-1.0, damn  too much work to do right now  please record it for later review 
39443,-1.0, im craving chicken e jack in the box that taco place   i want texas   miss it 
39444,-1.0, well atleast ur trying     on all the disease gonna look em up and found out
39445,-1.0,i am in pain    and have decided that i no longer want to be in this pain 
39446,-1.0, omg so it s true  last night i missed it cuz i was at wrk in manhattan 
39447,-1.0,blog post will have to wait till this afternoon  my internet is out  booooo
39448,-1.0,is sad that all the coolest people here have plane tickets to somewhere else 
39449,-1.0, hi  i ve just made my exams  it went awfull     i m sooo upset  so  how are u 
39450,-1.0, i m sorry i miss you so much  i just wanted to know where you have been  
39451,-1.0, i just wanted to meet hugh  but he was sleeping in the watermelon hotel 
39452,-1.0,  who i am hates who i ve been   reliant k    pull yo self together mate  love 
39453,-1.0,is is stranded in bohol because of typhoon     http   plurk com p 13b5nj
39454,-1.0, who killed my sunflower at work  it looked so sad  i almost buried it  
39455,-1.0,god  my followers are falling by the minute  what did i do wrongg  ahahaa 
39456,-1.0,my ass isnt made for things like this  http   bit ly 16ty3j   prodmain 
39457,-1.0, how she know you then   and i m still feeling stroky  thanks for asking 
39458,-1.0,wtf   the price is right is not on cuz of the presidents news confrence   
39459,-1.0, i just woke up kinda  i had to mak some tea cuz my throat hurts  how is my boo
39460,-1.0,is gonna go home today   im not ready to go back to stupid del rio     
39461,-1.0,britt said they put the tube back in this morning    she spit up green  
39462,-1.0, you too hunh   i had to get jen to open mine for me      generatorlunch
39463,-1.0,  did they say why their halting  or just cause of everything going on 
39464,-1.0,setanta sports news has ceased broadcasting along with setanta sports amp  
39465,-1.0, no i gave it2my mom i m usin the iphone now   i miss ubertwitter though 
39466,-1.0,got off from work early  who wants to watch transformers at midnight with me  
39467,-1.0, humane trap   but   but that takes the fun out of everything     hehehe   
39468,-1.0, in the morning    chatting with peeps    i miss the fun with shipei    
39469,-1.0, nah still on the ipod  everytime i try it on my phone it won t let me sign in 
39470,-1.0,i am so tired of people letting me down breaking promises and telling lies   
39471,-1.0,noooo  midnight showing of transformers is sold out everywhere near me  boooo 
39472,-1.0,and i really wanted to read that chapter on the philadelphia experiment too  
39473,-1.0,dang i could cook dinner on the hood of the car  it s so darn hot here 
39474,-1.0, rawr       i m sleepy   amp  broke  yay  btw nothing to do with my  lol
39475,-1.0,i m trying to pretend that i don t need a new ipod until my birthday comes  
39476,-1.0, luna beacuse somtimes i m feeling my friends just think about ourselves 
39477,-1.0,morning    cant believe my dad will be leaving back to the uk in days ughhh 
39478,-1.0,laying on the couch reading twilight   trying to get rid of this 6 fever   
39479,-1.0, nice website  hope it goes well  wish i was moving but can t afford it 
39480,-1.0,felling hot hot hot  been stuck in work all day and its been sooo nice outside 
39481,-1.0, am i m actually not  i didn t have a clue    i m just stupid  i guess    
39482,-1.0,i m super depressed about my test score   next time i have to do better
39483,-1.0,having an off day today             need hugs        lots of them         
39484,-1.0,thee sun makes me veeeeeeery depressed  short tempered and moody              
39485,-1.0,http   twitpic com 878bt   this is my studying for midterm face   boo  
39486,-1.0,wants to meet taylor lautner so eagerly  i ll be on thin air  you betcha   
