,text,sentiment
4434,finnish automation solutions developer cencorp corporation   omx helsinki   cnc1v   reported on thursday   6 november   an operating loss of eur1  3 m on net sales of eur11  9 m for the period january to september 2008  ,0.0
4435,one attractive factor about the tablets for media companies is that they provide a new way of making money  ,1.0
4436,digia will also set up two subsidiaries   digia norway as and digia usa inc   ,0.0
4437,   this contract demonstrates our ability to apply our minerals and metals technologies in adjacent industries   such as oil shale processing  ,1.0
4438,biden meets with financial regulators to talk climate change,0.0
4439,1 february 2011   finnish textile and clothing company marimekko oyj hel   mmo1v said today its preliminary operating profit grew to eur8  2 m in 2010 from eur6  3 m in 2009  ,1.0
4440,teleste and sentry 360 have formed an integration partnership between sentry s advanced 360 degree immersive camera product line and teleste s enterprise video management systems  ,1.0
4441,as much biomass will be used as can be sourced locally   with the rest of the plant  s fuel needs met by peat  ,0.0
4442,according to mark white   locatrix communications   ceo   the company  s web services interface allows device owners   friends   and family to track and locate twig users via any web browser  ,0.0
4443,sukhraj dulai   of the 2900 block of boni sue court   a cul de sac on the city  s north side   started the vehicle and went inside his house about 8 a m  tuesday   leaving the garage door open  ,0.0
4444,the group   with net sales of eur 235 million in 2009   employs more than 2 000 people in 33 countries  ,0.0
4445,   after this purchase   cramo will become the second largest rental services provider in the latvian market  ,1.0
4446,small investors have voiced fears that the shares will end up with risk investors  ,-1.0
4447,the company  s model is based on developer contracting construction projects and customer focused project management  ,0.0
4448,budapest   august 10 mti   finnish electronics maker elcoteq will lay off 700 workers at its plants in pecs s hungary at the end of september because of falling orders   communications director for elcoteq  s local unit   zoltan krippl told mti on monday  ,-1.0
4449,the company also said on november 16   2006 its real estate fund i ky signed an agreement with finnish window maker fenestra oy to build a window plant in forssa   southern finland  ,1.0
4450,the building owner and developer   sun hung kai properties group   is one of the largest property companies in hong kong   developing all types of premium residential and commercial projects for sale and investment  ,0.0
4451,net sales revenue per passenger is expected to increase  ,1.0
4452,travel expenses would be reimbursed in accordance with the travel policy of the company  ,0.0
4453,according to ceo kai telanne   the company  s newspapers achieved the best financial result ever  ,1.0
4454,the 3c expo is a signature show in dongguan   which is supported by the dongguan municipal government every year   featuring computer accessories   software   communication and network products  ,0.0
4455,   we have come out with a decision which is based on our preliminary economic   operational and environmental findings      karvinen said  ,0.0
4456,proline plus is a mechanical liquid handling device with a robust design suitable for all types of applications  ,0.0
4457,the identity of the buyer is not yet known  ,0.0
4458,the revenues of the business reached nok 12 million for 2008  ,0.0
4459,managing director kari inkinen says that sponda  s leasing operations developed highly favourably  ,1.0
4460,atria said its offer would give the swedish company continued ownership and control of its slaughtering and cutting operations  ,0.0
4461,we make available the following brand new market analyses   cement   uk cement   poland cement   belgium these analyses give a clear overview of the actual situation and future outlook of the cement industry in some european countries  ,0.0
4462,before kemira  s installation nordalu was producing 3 500 tons of liquid and solid aluminum waste per year  ,0.0
4463,according to olvi  s managing director lasse aho   the company has an ongoing mmx plus project that aims to find growth outside finland  ,1.0
4464,the service also enables users to watch e mails in html format en is enhanced with 23 addition languages to choose from  ,0.0
4465,the acquired plant has an annual capacity of some 300 000 tonnes and most of its production is sold to domestic customers  ,0.0
4466,altogether 150 subjects with mildly elevated cholesterol levels participated in the four month long intervention  ,0.0
4467,the value of the total investment is about eur 600mn  ,0.0
4468,northwest heat wave deaths rise  ,-1.0
4469,previously   the company had guided for ebit and sales growth of 20 pct and 10 pct respectively for this year  ,1.0
4470,exel wants to serve its industrial customers with individual products  ,0.0
4471,the goal will be achieved via organic growth possibly supplemented by acquisitions  ,0.0
4472,the works will include the laying of natural stone pavements and the installation of underground heating   and surface water drainage systems  ,0.0
4473,   each year   personal entertainment plays a more significant role in determining whether a fitness facility  s workout experience is pleasurable or a chore      said brian wilson   director of marketing for precor  s entertainment   services division  ,0.0
4474,aldata solution   a global company engaged in supplier to consumer business process optimization   has announced the details of its dollars for dinosaurs program  ,0.0
4475,the cooperation will involve arena partners buying a 35   share of the new joint venture company   operating in alma media  s home sales   vehicle and consumer advertising marketplace businesses  ,0.0
4476,to raise consumer awareness and encourage people to recycle their old mobile devices nokia runs regular recycling campaigns around the world  ,0.0
4477,shares of nokia corp  rose thursday after the cell phone maker said its third quarter earnings almost doubled and its share of the global handset market increased  ,1.0
4478,  adpnews     dec 30   2009   finnish investment group neomarkka oyj   hel   nembv   said today that it will furlough employee in its unit reka cables ltd for less than 90 days   starting in january 2010  ,0.0
4479,the issuer is solely responsible for the content of this announcement  ,0.0
4480,finnish food industry companies hk ruokatalo and atria will form a joint venture company called l  nsi kalkkuna to produce turkey meat  ,1.0
